timestamp_est,anonymous_id,question
2020-03-21T14:39:38.158Z,82bb15fa-39f0-4203-9de0-654e2355eb6c,"Si je suis en isolement depuis 10 jours et que mes parents aussi, est-ce qu'on devrait se visiter?"
2020-03-21T12:53:58.382Z,66c7bd79-e62c-428a-adac-f69fb087691c,what is going to happen to us?
2020-03-21T15:39:48.616Z,a6c45235-f509-43c1-9f45-dde1ef257c7d,Combien de morts aujourd’hui dans le monde?
2020-03-21T15:21:13.73Z,9d9d9bac-8687-4951-b247-5822a98869f0,Quels sont les symptômes du Covid-19 ?
2020-03-21T12:45:44.085Z,9de3aa0d-6b7c-45b9-bf20-9ff9fe36a6a6,La femme enceinte est elle considérée plus à risque ?
2020-03-21T14:00:29.15Z,0ca32b20-b512-414f-b84c-5f966c4cb042,Comment puis-je me faire tester?
2020-03-21T16:15:49.283Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Should I go to the ER or my physician directly if I'm infected?
2020-03-21T16:36:51.5Z,6147e278-3c26-40e4-a016-b18f494c03a3,what are the symptoms of covid-19 by day of infection?
2020-03-21T15:45:37.156Z,149bd5f4-019c-4141-9c95-84d4f10bc2f8,How long does the virus remain on a surface?
2020-03-21T16:35:48.448Z,461b0490-15e2-4780-a3cf-cc24c5029b2b,Can you catch covid 19 after having had it before 
2020-03-21T15:15:40.593Z,7ff9c658-7ae1-4e9c-941e-80187cb1c7f0,what is coronavirus
2020-03-21T13:39:24.723Z,0c3f8668-cc95-49c7-b6db-8c9d7e33f78c,Testing 
2020-03-21T15:54:28.836Z,c2a02e70-8aeb-47c0-b026-83d46e30c457,Combien de personnes sont infectés à Montréal ? 
2020-03-21T15:48:29.999Z,291fcd60-0f53-4d6a-bff3-086b6f753267,What are the coronavirus symptoms?
2020-03-21T16:23:07.712Z,254f9eaa-2899-4a93-81db-fa92da868c6d,Combien de cas prévoyons nous avoir d’ici 1mois
2020-03-21T13:34:43.669Z,16c1484f-fcfa-4d3f-979a-d4b728b69bd0,What should i do if i am short of breath?
2020-03-21T15:22:57.414Z,9b1c0bfc-6f52-47df-bed9-cc5a7d292d07,Combien de temps dure un rhume normalement ?
2020-03-21T14:21:13.526Z,4e4447a0-86d9-4c54-9d5b-f956e1cf705f,Est-ce qu'il existe actuellement un médicament efficace contre le Covid-19?
2020-03-21T16:23:07.705Z,254f9eaa-2899-4a93-81db-fa92da868c6d,Es ce facile de se faire tester si nous avons les symptômes
2020-03-21T14:38:01.481Z,9a8f9c74-c96a-414b-9bf8-21fd5f6ddc09,Prendre une marche avec une autre personne c'est risqué?
2020-03-21T17:54:32.891Z,e912766a-3a24-4c7c-8520-f1552b2b8982,Est ce que je peux aller porter de la nourriture à une personne en quarantaine?
2020-03-21T14:03:01.199Z,97204b2c-e758-4ddd-a307-9993c294fd3f,Test 
2020-03-21T13:22:06.641Z,018327a0-2672-447f-aa15-5168dbde9c1c,Quels sont les critères qui vous permettront de lever l'état d'urgence sanitaire et les consignes de confinement?
2020-03-21T17:04:45.152Z,b46310b5-5877-465c-bd0f-67bad5b70f3a,O que é o covid19 ?
2020-03-21T12:53:58.397Z,66c7bd79-e62c-428a-adac-f69fb087691c,when will the pandemic end?
2020-03-21T13:40:32.963Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,"Je tousse un peu, est ce que je doit me faire tester au covid 19 ? "
2020-03-21T12:34:57.216Z,39f06664-ce29-4156-b875-799c5ccb406d,Test
2020-03-21T14:32:23.113Z,3759c119-2722-46b9-b513-acbdcc5e6e95,My throat seems to burn a little. Should i be worried ?
2020-03-21T14:38:01.608Z,9a8f9c74-c96a-414b-9bf8-21fd5f6ddc09,"Combien de temps le virus reste sur les surfaces, les vêtements ou les aliments?"
2020-03-21T16:16:36.573Z,bae585c4-38e7-4e93-ac5b-52b2d03ae34b,"Ma conjointe travaille dans un commerce essentiel et est en contact avec plein de gens dont on ne peut pas savoir s'ils sont à risque de propagation ou pas.  Je suis à la maison et je ne sors pas depuis 1 semaine.  Si j'ai des symptômes de rhume sans fièvre, devrais-je m'inquiéter?"
2020-03-21T16:38:20.457Z,d2bf053f-2512-4f30-aab6-cf74894dc3c2,Is the Asymptomatic Carrier a temporary status? 
2020-03-21T13:40:32.902Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Qui est plus à risque de mourir du virus ? 
2020-03-21T15:48:30.015Z,291fcd60-0f53-4d6a-bff3-086b6f753267,Is it OK I go out for a walk alone?
2020-03-21T12:53:58.418Z,66c7bd79-e62c-428a-adac-f69fb087691c,will governments learn from this?
2020-03-21T16:03:27.615Z,1ec981b1-26fc-4ae7-a416-a8c4bc026179,I am coughing so you think I have Coronavirus?
2020-03-21T14:00:29.163Z,0ca32b20-b512-414f-b84c-5f966c4cb042,Mon enfant est malade et a le
2020-03-21T12:36:25.104Z,e186f383-beae-4595-a721-f9bd8c2f0a00,"Comme tierce personne en contacte avec une personne en quarantaine revenant de voyage mais ne présentant pas de symptômes, dois-je me placer en quarantaine?  Et pour quelle période?"
2020-03-21T13:40:32.931Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est ce que je peux visiter ma famille ? 
2020-03-21T14:52:36.787Z,de362e50-1013-41bd-94e7-e6f76938cecd,Tu réponds pas au question?
2020-03-21T16:52:42.242Z,3d8b0fe1-ac29-4c02-acab-a4834608a0a4,What are the risks for a person between 20 and 40 years old with asthma?
2020-03-21T13:49:03.303Z,f05dff01-c140-4b69-bc67-80f491f3ae07,Y'a t'il vraiment un risque de contagion quand je vais faire l'épicerie?
2020-03-21T16:15:49.323Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Where can I find most up to date numbers on cases and deaths?
2020-03-21T16:38:04.707Z,9a87c6dd-9939-4070-a0d9-da7f66683eb6,Is there an estimate as to how long the crisis will last?
2020-03-21T14:06:54.33Z,637d0a33-e8a2-496d-bbd4-8ad2e93246ad,Est-ce que mes enfants peuvent fréquenter d'autres enfants ?
2020-03-21T15:35:50.242Z,0ad487b2-a4ae-4137-a487-831f7af8827b,Is it true that warm kills Coronavirus?
2020-03-21T12:40:08.985Z,17a0efa7-9250-48eb-8b2e-32ea3f85abaf,Does everyone that contracts the virus show symptoms? Or will only certain people show symptoms?
2020-03-21T14:32:43.504Z,b95e3026-d4c2-4c4a-b45f-6cd16c5be92c,Should I use NSAIDs?
2020-03-21T13:22:06.634Z,018327a0-2672-447f-aa15-5168dbde9c1c,Quand les écoles vont-elles rouvrir?
2020-03-21T16:25:16.658Z,52ea60bd-df60-4c3b-a5f7-e63292fe95b7,How to know if I get COVID-19 or not?
2020-03-21T15:26:17.52Z,8e5ed942-acf5-43a3-bb0e-557428452106,Combien de temps le virus reste-t-il présent sur les fruits et les légumes?
2020-03-21T14:52:39.608Z,e56d5bdd-fa1a-48c7-b116-92433e45b833,what are the symptoms of coronavirus
2020-03-21T15:09:51.902Z,a5af387a-80ad-4854-9355-9078ce80ba66,"Bonjour, j’ai appris que dans le bâtiment où mon père travaille, il y a eu un cas de covid déclaré. On ne sait pas si mon père a été en contact avec cette personne. Il a décidé de passer le test même s’il n’a aucun symptômes. Pour ma part, je n’ai aucun symptômes, est ce que je suis obligé de rester en quarantaine ou je peux continuer à aller travailler tout en prenant mes précautions? Merci  "
2020-03-21T16:36:06.675Z,107eeb57-8b1f-481e-aff5-8ce87b1cea8a,When will primary schools start?
2020-03-21T13:40:33.065Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,À quelle distance je dois me tenir des autres personnes pour respecter les consignes du gouvernement ? 
2020-03-21T14:43:01.383Z,968f3919-1f56-4eca-a8b2-ed64cdffdf79,Is it true that you can get the virus again even after you've recovered 
2020-03-21T13:18:00.026Z,ca77e917-de07-4fae-9e6c-adac69ef36c9,Mon autre situation : mes enfants sont en garde partagée et leur père vie avec grand-maman qui revient tout juste de voyage. Les enfants restent avec moi le tempsmque sa quarantaine terminé ( soit le 31 mars prochain) serait il envisageable qu'ils retournent chez papa à cette date où il est préférable qu'ils restent ici le temps que tout se calme?
2020-03-21T15:21:17.573Z,4d0285a2-b934-4449-ab6e-97b075642497,Does covid-19 spread in tropical conditions?
2020-03-21T13:40:33Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Quel médicaments puis je prendre pour diminuer le risque de le contracter ? 
2020-03-21T14:45:18.753Z,22acb4b7-fe15-46a8-bff8-109707707762,I would like clarifications about the fact that test results don't work if you don't have symptoms. That does not seem like a commonality we usually see with tests like this.
2020-03-21T14:00:29.167Z,0ca32b20-b512-414f-b84c-5f966c4cb042,Puis-je sortir de chez moi si un membre de ma famille qui habite chez moi a le coronavirus? 
2020-03-21T15:36:44.628Z,65485caa-ddf9-4d7e-9988-479f9331cc49,how many death in italy?
2020-03-21T13:40:32.955Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,À quelle clinique est ce que je peux aller me faire tester au covid 19 ? 
2020-03-21T17:54:32.993Z,e912766a-3a24-4c7c-8520-f1552b2b8982,Quelles sont les statistiques québécoises?  
2020-03-21T12:08:45.269Z,b43c1b22-205c-4b49-805f-3b8c0cc3e588,Je suis inquiet pour une personne actuellement en voyage. Où puis-je obtenir de l’information à ce sujet ?
2020-03-21T13:40:32.915Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,"Si j'ai un rhume, est ce que cela peut être le covid 19 ?"
2020-03-21T13:40:33.008Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,"Mon système immunitaire est très faible, est ce que je peux tout de même aller faire mon épicerie ? "
2020-03-21T16:35:40.321Z,13b9248d-7ba2-4a4c-9fd7-f1c59dcce95f,is china responsible for the spreading of COVID-19?
2020-03-21T12:16:29.006Z,cba04012-0cfb-430c-b660-4abeeeb1aa70,What are the symptoms of the Corina virus? 
2020-03-21T16:15:49.242Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Is there a vaccine for corona virus?
2020-03-21T13:36:43.622Z,2ae72d93-3511-4244-873e-e2ed2bba00fe,J’ai lu un article dans La Presse que les syndromes gastro intestinaux sont sous estimés et qu’ils peuvent précéder la toux et la difficulté à respirer. Votre questionnaire n’en fait pas mention.  
2020-03-21T13:34:43.676Z,16c1484f-fcfa-4d3f-979a-d4b728b69bd0,How do I distinguish between the flu and coronavirus?
2020-03-21T16:03:27.644Z,1ec981b1-26fc-4ae7-a416-a8c4bc026179,Can a 5 year old get Coronavirus?
2020-03-21T15:48:29.983Z,291fcd60-0f53-4d6a-bff3-086b6f753267,"I have temperature, what should I do?"
2020-03-21T13:49:03.336Z,f05dff01-c140-4b69-bc67-80f491f3ae07,Le virus survie t'il vraiment plusieurs heures sur l'asphalte?
2020-03-21T14:32:43.5Z,b95e3026-d4c2-4c4a-b45f-6cd16c5be92c,Should I use asprin with I have the coronavirus?
2020-03-21T16:15:49.313Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Do I need a mask?
2020-03-21T16:36:06.691Z,107eeb57-8b1f-481e-aff5-8ce87b1cea8a,How long will social distancing measures last?
2020-03-21T12:53:58.425Z,66c7bd79-e62c-428a-adac-f69fb087691c,could we have done better?
2020-03-21T12:22:33.422Z,9d0881f3-478a-4a8c-b48a-42d550ec5c71,Je suis enceinte et j’ai des suivis à l’hôpital. Est-ce que je peux être accompagnée?
2020-03-21T16:18:43.612Z,c8b7b2a5-a411-4c8a-809b-e376fbef8328,A partir de quelle température de fièvre doit-on s'inquiéter ?
2020-03-21T13:40:32.883Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Quels sont les symptômes de la covid 19 ?
2020-03-21T12:40:03.511Z,ff20466f-f115-407e-8030-cd03c9b5dce2,Lp test 
2020-03-21T12:53:58.407Z,66c7bd79-e62c-428a-adac-f69fb087691c,will the virus continue to spread for a long time?
2020-03-21T14:02:25.519Z,0f20ee6c-0cac-4d0d-880d-1a2a6c87d96d,Do the symptoms start suddenly or they progress slowly from one day to another? 
2020-03-21T16:31:49.16Z,04ef00bf-88aa-439f-aaef-0d3861e7fbeb,Est ce que vous pensez que la quarantaine obligatoire pour tous aura lieu bientôt?
2020-03-21T14:35:52.181Z,d50f1adb-49c7-42f9-a178-393f2ef34076,When should I visit a doctor?
2020-03-21T15:26:17.539Z,8e5ed942-acf5-43a3-bb0e-557428452106,Peut-on laver les fruits et les légumes avec de l'eau seulement?
2020-03-21T13:22:06.785Z,018327a0-2672-447f-aa15-5168dbde9c1c,Je dois me rendre chaque semaine pour faire effectuer des prélèvements pour un suivi serré de mon état de santé (cardiaque). Est-ce que je dois me rendre comme d'habitude au centre de prélèvement ou il existe de nouvelles consignes?
2020-03-21T13:22:06.667Z,018327a0-2672-447f-aa15-5168dbde9c1c,Auriez-vous une recette de galette portugaise?
2020-03-21T12:16:29.044Z,cba04012-0cfb-430c-b660-4abeeeb1aa70,What are are my chances of dying if I have the covid 19 virus? 
2020-03-21T12:08:45.259Z,b43c1b22-205c-4b49-805f-3b8c0cc3e588,Où puis-je faire du bénévolat pour aider les personnes en isolement dans le besoin ?
2020-03-21T14:48:02.337Z,83b1fc46-dfa3-40a5-a728-a0cd08cb003a,Qui doit se faire tester pour la covid?
2020-03-21T16:44:09.011Z,5ea9e5de-608a-4022-819c-52734275a59b,Est il utile de porter un masque ?
2020-03-21T13:40:33.033Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est-ce que je peux allaiter mon bébé si j'ai le covid 19? 
2020-03-21T12:34:57.238Z,39f06664-ce29-4156-b875-799c5ccb406d,Test2
2020-03-21T16:38:04.75Z,9a87c6dd-9939-4070-a0d9-da7f66683eb6,Will suicide rates go up?
2020-03-21T13:40:33.075Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,"J'ai peur d'attraper le virus, que dois-je faire ??? "
2020-03-21T17:05:17.598Z,5882aa1f-95de-4469-bb0f-5d117bdf19b9,Les animaux peuvent-ils transmettre le COVID-19?
2020-03-21T15:54:28.775Z,c2a02e70-8aeb-47c0-b026-83d46e30c457,Est ce que je peux continuer à aller faire mon sport dehors ? 
2020-03-21T16:23:54.824Z,068649dc-f3aa-4d52-a16b-6f054b781c9e,Combien de temps le virus reste-t-il sur les surfaces?
2020-03-21T12:57:22.989Z,eb19b3ff-6d90-4eb8-9062-b81684bedfcf,What medication is recommended if I contract covid-19?
2020-03-21T14:52:36.783Z,de362e50-1013-41bd-94e7-e6f76938cecd,"J’ai de la toux grasse et mon nez coule, est-ce que j’ai le coronavirus?"
2020-03-21T16:15:49.274Z,3eb07cc6-e9a7-40d0-9609-553a07823637,What do I do if I suspect I'm infected?
2020-03-21T13:40:33.048Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est ce que les enfants de moins de 1 an sont plus à risque d'avoir des complications ? 
2020-03-21T13:40:32.888Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Comment prévenir la transmission du virus ? 
2020-03-21T16:38:20.454Z,d2bf053f-2512-4f30-aab6-cf74894dc3c2,What is an Asymptomatic Carrier?
2020-03-21T13:17:59.968Z,ca77e917-de07-4fae-9e6c-adac69ef36c9,Suite... Est ce que j'aurai droit à une aide quelconque si la situation perdure compte tenu que je n'ai pas d'emploi et que mon prêt scolaire se termine? 
2020-03-21T15:39:44.891Z,f69128f8-e521-4880-83c2-76ca35c46d38,Can drinking alcohol helps COVID19? 
2020-03-21T15:51:43.612Z,ea3021bb-0785-4fdd-a2af-95ae20568b5c,Combien de gens sont infectés au Québec ?
2020-03-21T16:53:46.47Z,235c1a5d-8227-4279-9a9d-9b168125736f,"Je ressens de léger brulement aux bronches, est-ce un symptôme?"
2020-03-21T13:22:06.661Z,018327a0-2672-447f-aa15-5168dbde9c1c,Est-ce que les asthmatiques ont plus de risques de complication suite à une infection au covid-19?
2020-03-21T16:39:35.601Z,5bbdba4b-0188-4e6b-bc7b-4ffcacdc0732,I have asthma. How at risk am I about the possibility of complications?
2020-03-21T15:36:44.629Z,65485caa-ddf9-4d7e-9988-479f9331cc49,How many cases in Montreal?
2020-03-21T15:21:13.675Z,9d9d9bac-8687-4951-b247-5822a98869f0,Quels sont les traitements ?
2020-03-21T12:41:49.889Z,875db890-aa35-4396-a577-219cfea2378a,Est-ce nécessaire de tout nettoyer les produits d'épicerie rapportés à la maison?
2020-03-21T13:22:06.614Z,018327a0-2672-447f-aa15-5168dbde9c1c,Quand la pandémie va-t-elle se terminer?
2020-03-21T16:23:54.813Z,068649dc-f3aa-4d52-a16b-6f054b781c9e,Devrait-on cesser la garde partagée?
2020-03-21T12:19:51.391Z,dc6a2a06-7cea-4b9c-868e-d28094c0f8b5,"If I traveled from Vancouver to quebec city, do i need to quaratine ? "
2020-03-21T16:15:49.299Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Is it like regular flu?
2020-03-21T15:54:28.892Z,c2a02e70-8aeb-47c0-b026-83d46e30c457,Combien de temps le Coronavirus reste il sur les habits ? 
2020-03-21T13:56:49.03Z,9ad0060c-5628-4e8c-ba12-a7167213f27e,"My boyfriend experienced gastro intestinal symptoms and came from abroad, should he get tested?"
2020-03-21T16:37:30.743Z,ff2949a6-4d58-4305-8456-459400fe7cf1,"In this time of crisis, is it okay to feed the raccoons"
2020-03-21T13:39:10.948Z,d90b7754-a540-47f2-a90c-7cbc35def960,what are cov19 symptoms
2020-03-21T14:02:57.045Z,ba8ef58c-ddcc-4dbb-bf57-ea2dd5a341e6,How long do you expect these restrictive measures to last?
2020-03-21T14:02:57.06Z,ba8ef58c-ddcc-4dbb-bf57-ea2dd5a341e6,"If I experience symptoms but they are manageable, should I still go to the hospital for testing?"
2020-03-21T15:04:51.449Z,0c3f8668-cc95-49c7-b6db-8c9d7e33f78c,Test 
2020-03-21T14:38:01.565Z,9a8f9c74-c96a-414b-9bf8-21fd5f6ddc09,Est ce que la température chaud ou froid peut tuer le virus?
2020-03-21T16:06:58.683Z,a76467b5-8258-4335-9659-8e6bfbbf8d1c,Sais cool merci
2020-03-21T15:06:47.213Z,0c3f8668-cc95-49c7-b6db-8c9d7e33f78c,Test 
2020-03-21T16:03:27.625Z,1ec981b1-26fc-4ae7-a416-a8c4bc026179,How do people get infected with Coronavirus?
2020-03-21T14:00:29.154Z,0ca32b20-b512-414f-b84c-5f966c4cb042,"J’ai été en contact avec un membre de ma famille qui est revenu de voyage il y a 5 jours, il est asymptomatique, je fais de la fièvre et je tousse depuis hier, dois-je me faire tester?"
2020-03-21T13:39:10.941Z,d90b7754-a540-47f2-a90c-7cbc35def960,how many people died so far?
2020-03-21T16:19:36.124Z,a352fba6-1514-4d1b-a85f-5bfcd10add97,Combien de gens sont mort du covid-19 au canada?
2020-03-21T14:43:01.365Z,968f3919-1f56-4eca-a8b2-ed64cdffdf79,"If you recover from the virus, can you still be a carrier "
2020-03-21T13:17:59.92Z,ca77e917-de07-4fae-9e6c-adac69ef36c9,"Bonjour, voici ma situation : je suis maman monoparentale aux études à temps plein ( technique collégiale/dernière session) ma seule source de revenu étant mes prêt et bourses le dernier dépôt de l'AFE sera le 1er mai"
2020-03-21T16:15:49.252Z,3eb07cc6-e9a7-40d0-9609-553a07823637,What are the symptoms for corona virus?
2020-03-21T13:40:33.02Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est ce sécuritaire d'aller faire mon épicerie avec mes enfants ? 
2020-03-21T14:06:54.32Z,637d0a33-e8a2-496d-bbd4-8ad2e93246ad,Est-ce que je peux continuer à prendre des marches avec des amis ?
2020-03-21T15:36:20.298Z,bb22c696-3a40-4f57-8175-4b31cec184e5,How long can the virus live?
2020-03-21T12:57:22.995Z,eb19b3ff-6d90-4eb8-9062-b81684bedfcf,"If I contract the virus, does wearing a mask prevent others getting infected?"
2020-03-21T14:38:01.524Z,9a8f9c74-c96a-414b-9bf8-21fd5f6ddc09,Doit on lavé les emballages fruits et légumes ramené de l'épicerie avant des les ranger dans nos placards? 
2020-03-21T15:51:43.651Z,ea3021bb-0785-4fdd-a2af-95ae20568b5c,Combien de gens sont infectés dans ma région / dans la région X ?
2020-03-21T16:52:42.209Z,3d8b0fe1-ac29-4c02-acab-a4834608a0a4,What is the risk for an asthmatic ?
2020-03-21T15:48:30.032Z,291fcd60-0f53-4d6a-bff3-086b6f753267,Should I be worried about getting sick if the government does not lock down everything?
2020-03-21T14:44:18.023Z,83b1fc46-dfa3-40a5-a728-a0cd08cb003a,
2020-03-21T12:53:58.435Z,66c7bd79-e62c-428a-adac-f69fb087691c,what are the symptoms?
2020-03-21T17:06:43.597Z,1a9f855a-287d-4ef2-a398-3621bfab57b5,How many cases of the coronavirus are there in Montreal?
2020-03-21T16:38:53.121Z,cc976623-4e9a-494d-bf3f-cd14406dc634,Bonjour
2020-03-21T16:16:36.577Z,bae585c4-38e7-4e93-ac5b-52b2d03ae34b,"Pourquoi les statistiques du Québec contiennent toujours 22 personnes dans une région ""Indéterminée"" et ce jour après jour?"
2020-03-21T13:40:32.978Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Combien de temps le virus survit sur une surface sèche ? 
2020-03-21T16:23:54.809Z,068649dc-f3aa-4d52-a16b-6f054b781c9e,Quel est le danger pour un nouveau né?
2020-03-21T17:06:43.62Z,1a9f855a-287d-4ef2-a398-3621bfab57b5,How contagious is the virus?
2020-03-21T16:36:06.69Z,107eeb57-8b1f-481e-aff5-8ce87b1cea8a,Are there confirmed cases in my neighborhood 
2020-03-21T12:20:20.176Z,99e39e32-3b85-42c0-808d-98ca52701aa9,How long is this expected to last?
2020-03-21T12:40:03.516Z,ff20466f-f115-407e-8030-cd03c9b5dce2,Lp test 
2020-03-21T16:38:04.746Z,9a87c6dd-9939-4070-a0d9-da7f66683eb6,Why is there no toilet paper?
2020-03-21T13:40:32.989Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Combien de  temps le virus survit sur une surface humide? 
2020-03-21T13:39:26.503Z,9c1b4039-c331-43fb-b7da-5f77f3403575,what is covid-19
2020-03-21T16:23:07.701Z,254f9eaa-2899-4a93-81db-fa92da868c6d,Comment savoir quelle centre de personnes âgées sont affecté?
2020-03-21T13:34:43.663Z,16c1484f-fcfa-4d3f-979a-d4b728b69bd0,What are the symptoms for COVID-19 ?
